entry,name,signature,status,chunk
"18000e950","_guard_dispatch_icall","undefined _guard_dispatch_icall(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e970","_guard_dispatch_icall","undefined _guard_dispatch_icall(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e976","FUN_18000e976","undefined FUN_18000e976(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e98d","FUN_18000e98d","undefined FUN_18000e98d(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e9a6","FUN_18000e9a6","undefined FUN_18000e9a6(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e9ba","FUN_18000e9ba","undefined FUN_18000e9ba(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000e9f0","FUN_18000e9f0","undefined FUN_18000e9f0(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea20","__std_type_info_destroy_list","undefined __std_type_info_destroy_list(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea30","memcpy","void * __cdecl memcpy(void * _Dst, void * _Src, size_t _Size)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea40","memmove","void * __cdecl memmove(void * _Dst, void * _Src, size_t _Size)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea50","memset","void * __cdecl memset(void * _Dst, int _Val, size_t _Size)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea60","calloc","void * __cdecl calloc(size_t _Count, size_t _Size)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea70","_cexit","void __cdecl _cexit(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea80","_configure_narrow_argv","undefined _configure_narrow_argv(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ea90","_execute_onexit_table","undefined _execute_onexit_table(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eaa0","_initialize_narrow_environment","undefined _initialize_narrow_environment(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eab0","_initialize_onexit_table","undefined _initialize_onexit_table(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eac0","_initterm","undefined _initterm(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000ead0","_initterm_e","undefined _initterm_e(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eae0","_seh_filter_dll","undefined _seh_filter_dll(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eaf0","cos","double __cdecl cos(double _X)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eb00","log10","double __cdecl log10(double _X)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eb10","sin","double __cdecl sin(double _X)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eb20","sqrt","double __cdecl sqrt(double _X)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eb30","sqrtf","float __cdecl sqrtf(float _X)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000eb40","strcmp","int __cdecl strcmp(char * _Str1, char * _Str2)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
