entry,name,signature,status,chunk
"180004c60","fft_load_input_samples","undefined __fastcall fft_load_input_samples(longlong param_1, longlong param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180004cc0","fft_get_output_samples","undefined __fastcall fft_get_output_samples(longlong param_1, longlong param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180004d20","compute_forward_fft","bool __fastcall compute_forward_fft(undefined8 * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004d50","compute_backward_fft","bool __fastcall compute_backward_fft(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004d80","get_fft_input_buffer","undefined8 __fastcall get_fft_input_buffer(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004d90","get_fft_output_buffer","undefined8 __fastcall get_fft_output_buffer(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004da0","stft_buffer_initialize","undefined4 * __fastcall stft_buffer_initialize(uint param_1, undefined4 param_2, undefined4 param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180004e10","stft_buffer_free","undefined __fastcall stft_buffer_free(void * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004e40","is_buffer_full","undefined4 __fastcall is_buffer_full(int * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004e50","stft_buffer_fill","undefined4 __fastcall stft_buffer_fill(uint * param_1, undefined4 param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180004e80","stft_buffer_advance_block","bool __fastcall stft_buffer_advance_block(uint * param_1, void * param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180004ed0","get_full_buffer_block","undefined8 __fastcall get_full_buffer_block(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180004ee0","stft_processor_initialize","int * __fastcall stft_processor_initialize(uint param_1, float param_2, uint param_3, int param_4, int param_5, uint param_6, uint param_7)","OK","specbleach.dll.decompiled.part-0001.c"
"180004fe0","stft_processor_free","undefined __fastcall stft_processor_free(void * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005030","stft_processor_run","ulonglong __fastcall stft_processor_run(longlong param_1, uint param_2, longlong param_3, longlong param_4, undefined * param_5, undefined8 param_6)","OK","specbleach.dll.decompiled.part-0001.c"
"1800051b0","get_stft_fft_size","undefined4 __fastcall get_stft_fft_size(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800051c0","get_stft_real_spectrum_size","undefined __fastcall get_stft_real_spectrum_size(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800051d0","stft_window_initialize","undefined8 * __fastcall stft_window_initialize(uint param_1, uint param_2, uint param_3, uint param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"180005320","stft_window_apply","undefined __fastcall stft_window_apply(longlong * param_1, longlong param_2, int param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"1800053b0","denoise_mixer_initialize","undefined8 * __fastcall denoise_mixer_initialize(uint param_1, uint param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180005440","denoise_mixer_free","undefined __fastcall denoise_mixer_free(undefined8 * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005480","denoise_mixer_run","bool __fastcall denoise_mixer_run(undefined8 * param_1, longlong param_2, longlong param_3, float * param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"1800055c0","sanitize_denormal","undefined8 __fastcall sanitize_denormal(undefined8 param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800055f0","from_db_to_coefficient","undefined __fastcall from_db_to_coefficient(float param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005610","remap_percentage_log_like_unity","float __fastcall remap_percentage_log_like_unity(float param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005640","get_next_divisible_two","uint __fastcall get_next_divisible_two(int param_1)","OK","specbleach.dll.decompiled.part-0001.c"
