entry,name,signature,status,chunk
"70681000","FUN_70681000","undefined FUN_70681000(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681010","_CRT_INIT","undefined _CRT_INIT(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681200","__DllMainCRTStartup","undefined __DllMainCRTStartup(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681330","DllMainCRTStartup","undefined DllMainCRTStartup(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681380","atexit","int __cdecl atexit(_func_5014 * param_1)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681390","__gcc_register_frame","undefined __gcc_register_frame(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706813a0","__gcc_deregister_frame","undefined __gcc_deregister_frame(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706813b0","fftw_ialignment_of","undefined fftw_ialignment_of(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706813c0","fftw_malloc_plain","undefined fftw_malloc_plain(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681410","fftw_ifree","undefined fftw_ifree(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681420","fftw_ifree0","undefined fftw_ifree0(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681440","fftw_assertion_failed","undefined fftw_assertion_failed(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681490","fftw_null_awake","undefined fftw_null_awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706814a0","fftw_nbuf","undefined fftw_nbuf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681550","fftw_bufdist","undefined fftw_bufdist(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681580","fftw_toobig","undefined fftw_toobig(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681590","fftw_nbuf_redundant","undefined fftw_nbuf_redundant(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681710","fftw_cpy1d","undefined fftw_cpy1d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706819a0","fftw_cpy2d_pair","undefined fftw_cpy2d_pair(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681a70","fftw_zero1d_pair","undefined fftw_zero1d_pair(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681aa0","fftw_cpy2d_pair_ci","undefined fftw_cpy2d_pair_ci(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681c30","fftw_cpy2d_pair_co","undefined fftw_cpy2d_pair_co(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70681dc0","dotile","undefined dotile(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682090","fftw_cpy2d","undefined fftw_cpy2d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682330","dotile_buf","undefined dotile_buf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706824b0","fftw_cpy2d_ci","undefined fftw_cpy2d_ci(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682780","fftw_cpy2d_co","undefined fftw_cpy2d_co(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682a40","fftw_cpy2d_tiled","undefined fftw_cpy2d_tiled(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682af0","fftw_cpy2d_tiledbuf","undefined fftw_cpy2d_tiledbuf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682bb0","fftw_ct_uglyp","undefined fftw_ct_uglyp(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682bf0",".text","undefined .text(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682c10","fftw_hash","undefined fftw_hash(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682c30","fftw_iabs","undefined fftw_iabs(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682c50","fftw_kernel_malloc","undefined fftw_kernel_malloc(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682c90","fftw_kernel_free","undefined fftw_kernel_free(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682cb0","fftw_md5putb","undefined fftw_md5putb(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682cf0","fftw_md5puts","undefined fftw_md5puts(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682d20","fftw_md5int","undefined fftw_md5int(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682d70","fftw_md5INT","undefined fftw_md5INT(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682db0","fftw_md5unsigned","undefined fftw_md5unsigned(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682e00","doblock","undefined doblock(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682f20","fftw_md5begin","undefined fftw_md5begin(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70682f50","fftw_md5putc","undefined fftw_md5putc(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683090","fftw_md5end","undefined fftw_md5end(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683380","fftw_imax","undefined fftw_imax(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683390","fftw_imin","undefined fftw_imin(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706833a0","fftw_ops_zero","undefined fftw_ops_zero(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706833c0","fftw_ops_cpy","undefined fftw_ops_cpy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706833e0","fftw_ops_other","undefined fftw_ops_other(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683410","fftw_ops_madd","undefined fftw_ops_madd(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683470","fftw_ops_add","undefined fftw_ops_add(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706834b0","fftw_ops_add2","undefined fftw_ops_add2(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706834f0","fftw_ops_madd2","undefined fftw_ops_madd2(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683550","fftw_pickdim","undefined fftw_pickdim(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683830","fftw_mkplan","undefined fftw_mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683870","fftw_plan_destroy_internal","undefined fftw_plan_destroy_internal(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706838a0","fftw_plan_null_destroy","undefined fftw_plan_null_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706838b0","fftw_plan_awake","undefined fftw_plan_awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706838d0","register_solver","undefined register_solver(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706839b0","htab_lookup","undefined htab_lookup(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683b30","hgrow","undefined hgrow(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70683d10","htab_insert","undefined htab_insert(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70684040","imprt","undefined imprt(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70684540","forget","undefined forget(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70684610","exprt","undefined exprt(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70684780","search0.isra.13","undefined search0.isra.13(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70684c40","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706851c0","fftw_iestimate_cost","undefined fftw_iestimate_cost(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685200","fftw_mkplanner","undefined fftw_mkplanner(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685370","fftw_planner_destroy","undefined fftw_planner_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706853f0","fftw_mkplan_d","undefined fftw_mkplan_d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685420","fftw_mkplan_f_d","undefined fftw_mkplan_f_d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706854c0","fftw_safe_mulmod","undefined fftw_safe_mulmod(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685530","fftw_power_mod","undefined fftw_power_mod(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706856a0","fftw_find_generator","undefined fftw_find_generator(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685940","fftw_first_divisor","undefined fftw_first_divisor(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706859c0","fftw_is_prime","undefined fftw_is_prime(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685a40","fftw_next_prime","undefined fftw_next_prime(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685ac0","fftw_factors_into","undefined fftw_factors_into(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685b10","fftw_isqrt","undefined fftw_isqrt(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685b50","fftw_choose_radix","undefined fftw_choose_radix(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685c40","fftw_modulo","undefined fftw_modulo(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685c70","fftw_factors_into_small_primes","undefined fftw_factors_into_small_primes(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70685cc0","vprint","undefined vprint(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686180","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706861b0","fftw_mkprinter","undefined fftw_mkprinter(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686200","fftw_printer_destroy","undefined fftw_printer_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686220","unsolvable_destroy","undefined unsolvable_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686230","unsolvable_print","undefined unsolvable_print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686240","unsolvable_hash","undefined unsolvable_hash(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686250","unsolvable_zero","undefined unsolvable_zero(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686260","fftw_mkproblem","undefined fftw_mkproblem(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686280","fftw_problem_destroy","undefined fftw_problem_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706862a0","fftw_mkproblem_unsolvable","undefined fftw_mkproblem_unsolvable(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706862b0","fftw_rader_tl_insert","undefined fftw_rader_tl_insert(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686300","fftw_rader_tl_find","undefined fftw_rader_tl_find(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686340","fftw_rader_tl_delete","undefined fftw_rader_tl_delete(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706863b0","getlong","undefined getlong(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706864a0","vscan","undefined vscan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686650","scan","undefined scan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686680","fftw_mkscanner","undefined fftw_mkscanner(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706866c0","fftw_scanner_destroy","undefined fftw_scanner_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706866d0","fftw_mksolver","undefined fftw_mksolver(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706866f0","fftw_solver_use","undefined fftw_solver_use(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686700","fftw_solver_destroy","undefined fftw_solver_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686740","fftw_solver_register","undefined fftw_solver_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686750","fftw_solvtab_exec","undefined fftw_solvtab_exec(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706867a0","fftw_mkstride","undefined fftw_mkstride(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686880","fftw_stride_destroy","undefined fftw_stride_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686890","fftw_mktensor","undefined fftw_mktensor(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706868e0","fftw_tensor_destroy","undefined fftw_tensor_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706868f0","fftw_tensor_sz","undefined fftw_tensor_sz(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686a30","fftw_tensor_md5","undefined fftw_tensor_md5(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686aa0","fftw_tensor_tornk1","undefined fftw_tensor_tornk1(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686ae0","fftw_tensor_print","undefined fftw_tensor_print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686b90","fftw_mktensor_0d","undefined fftw_mktensor_0d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686ba0","fftw_mktensor_1d","undefined fftw_mktensor_1d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686bd0","fftw_mktensor_2d","undefined fftw_mktensor_2d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686c20","fftw_mktensor_3d","undefined fftw_mktensor_3d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686c90","fftw_mktensor_4d","undefined fftw_mktensor_4d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686d30","fftw_mktensor_5d","undefined fftw_mktensor_5d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686df0","fftw_tensor_max_index","undefined fftw_tensor_max_index(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686e70","fftw_tensor_min_istride","undefined fftw_tensor_min_istride(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686ee0","fftw_tensor_min_ostride","undefined fftw_tensor_min_ostride(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70686f50","fftw_tensor_min_stride","undefined fftw_tensor_min_stride(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687010","fftw_tensor_inplace_strides","undefined fftw_tensor_inplace_strides(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687060","fftw_tensor_inplace_strides2","undefined fftw_tensor_inplace_strides2(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706870e0","fftw_tensor_strides_decrease","undefined fftw_tensor_strides_decrease(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706871b0","fftw_tensor_copy","undefined fftw_tensor_copy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687210","fftw_tensor_copy_inplace","undefined fftw_tensor_copy_inplace(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706872d0","fftw_tensor_copy_except","undefined fftw_tensor_copy_except(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687390","fftw_tensor_copy_sub","undefined fftw_tensor_copy_sub(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687400","fftw_tensor_append","undefined fftw_tensor_append(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706874d0","compare_by_istride","undefined compare_by_istride(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687510","fftw_dimcmp","undefined fftw_dimcmp(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706875f0","fftw_tensor_compress_contiguous.part.1","undefined fftw_tensor_compress_contiguous.part.1(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687820","fftw_tensor_compress","undefined fftw_tensor_compress(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706878e0","fftw_tensor_compress_contiguous","undefined fftw_tensor_compress_contiguous(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687910","fftw_tensor_split","undefined fftw_tensor_split(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687950","fftw_tensor_equal","undefined fftw_tensor_equal(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706879e0","fftw_tensor_inplace_locations","undefined fftw_tensor_inplace_locations(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687b30","fftw_tensor_destroy2","undefined fftw_tensor_destroy2(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687b50","fftw_tensor_destroy4","undefined fftw_tensor_destroy4(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687b90","fftw_tensor_kosherp","undefined fftw_tensor_kosherp(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687be0","fftw_tile2d","undefined fftw_tile2d(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687cd0","fftw_compute_tilesz","undefined fftw_compute_tilesz(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687cf0","fftw_get_crude_time","undefined fftw_get_crude_time(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687d10","fftw_elapsed_since","undefined fftw_elapsed_since(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687d80","fftw_measure_execution_time","undefined fftw_measure_execution_time(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70687fc0","dotile","undefined dotile(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706883b0","transpose_rec","undefined transpose_rec(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688430","dotile_buf","undefined dotile_buf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706885a0","fftw_transpose","undefined fftw_transpose(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706888c0","fftw_transpose_tiled","undefined fftw_transpose_tiled(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688990","fftw_transpose_tiledbuf","undefined fftw_transpose_tiledbuf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688a70","cexpl_sqrtn_table","undefined cexpl_sqrtn_table(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688af0","rotate_sqrtn_table","undefined rotate_sqrtn_table(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688bb0","cexp_zero","undefined cexp_zero(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688bc0","rotate_generic","undefined rotate_generic(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688c30","real_cexp","undefined real_cexp(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688d60","cexpl_zero","undefined cexpl_zero(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688d70","cexpl_sincos","undefined cexpl_sincos(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70688eb0","fftw_mktriggen","undefined fftw_mktriggen(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70689090","fftw_triggen_destroy","undefined fftw_triggen_destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706890c0","fftw_twiddle_length","undefined fftw_twiddle_length(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70689130","fftw_twiddle_awake","undefined fftw_twiddle_awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706896a0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706896d0","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"706896e0","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70689c90","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"70689e50","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a180","fftw_dft_bluestein_register","undefined fftw_dft_bluestein_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a1b0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a210","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a350","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a380","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a3b0","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a8d0","fftw_dft_buffered_register","undefined fftw_dft_buffered_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a930","fftw_dft_conf_standard","undefined fftw_dft_conf_standard(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a9a0","apply_dit","undefined apply_dit(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068a9e0","apply_dif","undefined apply_dif(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068aa30","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068aa80","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068aaa0","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068aad0","fftw_ct_applicable","undefined fftw_ct_applicable(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068ab80","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068af60","fftw_mksolver_ct","undefined fftw_mksolver_ct(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068afa0","fftw_mkplan_dftw","undefined fftw_mkplan_dftw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068afc0","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b050","apply_extra_iter","undefined apply_extra_iter(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b150","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b180","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b220","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b270","mkcldw","undefined mkcldw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068b7a0","apply_buf","undefined apply_buf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068baf0","fftw_regsolver_ct_directw","undefined fftw_regsolver_ct_directw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068bc20","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068bc80","mkcldw","undefined mkcldw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068be20","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068be40","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068bea0","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068bef0","fftw_regsolver_ct_directwsq","undefined fftw_regsolver_ct_directwsq(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068bf90","apply_dif","undefined apply_dif(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068c420","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068c480","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068c490","mkcldw","undefined mkcldw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068c6a0","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068c6f0","apply_dit","undefined apply_dit(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068cbc0","fftw_ct_generic_register","undefined fftw_ct_generic_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068cca0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068cce0","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068ccf0","mkcldw","undefined mkcldw(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068cf00","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d190","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d200","fftw_ct_genericbuf_register","undefined fftw_ct_genericbuf_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d2d0","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d320","apply_extra_iter","undefined apply_extra_iter(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d3f0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d460","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d490","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068d920","apply_buf","undefined apply_buf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068dc70","fftw_mksolver_dft_direct","undefined fftw_mksolver_dft_direct(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068dcb0","fftw_mksolver_dft_directbuf","undefined fftw_mksolver_dft_directbuf(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068dcf0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068dd10","apply","undefined apply(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e0d0","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e110","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e1f0","fftw_dft_generic_register","undefined fftw_dft_generic_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e220","apply_before","undefined apply_before(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e270","apply_after","undefined apply_after(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e2d0","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e310","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e330","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e550","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e580","mkcld_after","undefined mkcld_after(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e5d0","mkcld_before","undefined mkcld_before(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e630","fftw_dft_indirect_register","undefined fftw_dft_indirect_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e690","apply_op","undefined apply_op(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e790","print","undefined print(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e7d0","destroy","undefined destroy(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e800","awake","undefined awake(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068e830","mkplan","undefined mkplan(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068ed70","fftw_dft_indirect_transpose_register","undefined fftw_dft_indirect_transpose_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068eda0","fftw_kdft_dif_register","undefined fftw_kdft_dif_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
"7068edb0","fftw_kdft_difsq_register","undefined fftw_kdft_difsq_register(void)","OK","libfftw3-3.dll.decompiled.part-0001.c"
