entry,name,signature,status,chunk
"180003a10","FUN_180003a10","undefined __fastcall FUN_180003a10(undefined4 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003a30","FUN_180003a30","undefined __fastcall FUN_180003a30(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003a50","FUN_180003a50","undefined __fastcall FUN_180003a50(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003a80","FUN_180003a80","undefined __fastcall FUN_180003a80(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003aa0","FUN_180003aa0","int __fastcall FUN_180003aa0(int param_1, int * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180003b00","FUN_180003b00","int __fastcall FUN_180003b00(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003c20","FUN_180003c20","undefined8 __fastcall FUN_180003c20(int * param_1, int param_2, int * param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180003c40","FUN_180003c40","undefined8 __fastcall FUN_180003c40(longlong * param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180003c90","FUN_180003c90","undefined __fastcall FUN_180003c90(undefined4 param_1, undefined4 param_2, char * param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180003cc0","FUN_180003cc0","undefined8 __fastcall FUN_180003cc0(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003cf0","Pa_AbortStream","undefined8 __fastcall Pa_AbortStream(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003d30","Pa_CloseStream","ulonglong __fastcall Pa_CloseStream(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003d90","Pa_GetDefaultHostApi","int __fastcall Pa_GetDefaultHostApi(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003dc0","Pa_GetDefaultInputDevice","undefined4 __fastcall Pa_GetDefaultInputDevice(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003df0","Pa_GetDefaultOutputDevice","undefined4 __fastcall Pa_GetDefaultOutputDevice(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003e20","Pa_GetDeviceCount","undefined4 __fastcall Pa_GetDeviceCount(void)","OK","PA19.dll.decompiled.part-0001.c"
"180003e40","Pa_GetDeviceInfo","undefined8 __fastcall Pa_GetDeviceInfo(int param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180003e80","Pa_GetErrorText","char * __fastcall Pa_GetErrorText(int param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004040","Pa_GetHostApiCount","undefined4 __fastcall Pa_GetHostApiCount(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004060","Pa_GetHostApiInfo","longlong __fastcall Pa_GetHostApiInfo(int param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004090","Pa_GetLastHostErrorInfo","undefined * __fastcall Pa_GetLastHostErrorInfo(void)","OK","PA19.dll.decompiled.part-0001.c"
"1800040a0","Pa_GetSampleSize","undefined8 __fastcall Pa_GetSampleSize(uint param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004150","Pa_GetStreamCpuLoad","undefined8 __fastcall Pa_GetStreamCpuLoad(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004180","Pa_GetStreamInfo","int * __fastcall Pa_GetStreamInfo(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800041b0","Pa_GetStreamReadAvailable","undefined8 __fastcall Pa_GetStreamReadAvailable(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800041e0","Pa_GetStreamTime","undefined8 __fastcall Pa_GetStreamTime(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004210","Pa_GetStreamWriteAvailable","undefined8 __fastcall Pa_GetStreamWriteAvailable(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004240","Pa_GetVersion","undefined8 __fastcall Pa_GetVersion(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004250","Pa_GetVersionText","char * __fastcall Pa_GetVersionText(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004260","Pa_HostApiDeviceIndexToDeviceIndex","int __fastcall Pa_HostApiDeviceIndexToDeviceIndex(int param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800042b0","Pa_HostApiTypeIdToHostApiIndex","int __fastcall Pa_HostApiTypeIdToHostApiIndex(int param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004300","Pa_Initialize","int __fastcall Pa_Initialize(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004360","Pa_IsFormatSupported","undefined8 __fastcall Pa_IsFormatSupported(int * param_1, int * param_2, double param_3)","OK","PA19.dll.decompiled.part-0001.c"
"1800044a0","Pa_IsStreamActive","undefined __fastcall Pa_IsStreamActive(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
